user_id,rank,movie_id,title,predicted_score
552,2,64,"Shawshank Redemption, The (1994)",4.017240047454834
552,3,479,Vertigo (1958),3.9028093814849854
552,4,98,"Silence of the Lambs, The (1991)",3.892775297164917
552,5,178,12 Angry Men (1957),3.8636417388916016
552,6,657,"Manchurian Candidate, The (1962)",3.85972261428833
552,7,174,Raiders of the Lost Ark (1981),3.8346686363220215
552,8,408,"Close Shave, A (1995)",3.8219687938690186
552,9,427,To Kill a Mockingbird (1962),3.819235324859619
552,10,603,Rear Window (1954),3.810807704925537
540,1,483,Casablanca (1942),4.416264057159424
540,2,1449,Pather Panchali (1955),4.389235973358154
540,3,318,Schindler's List (1993),4.385234832763672
540,4,174,Raiders of the Lost Ark (1981),4.368320941925049
540,5,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.353327751159668
540,6,1500,Santa with Muscles (1996),4.3292646408081055
540,7,187,"Godfather: Part II, The (1974)",4.325889587402344
540,8,169,"Wrong Trousers, The (1993)",4.311554908752441
540,9,178,12 Angry Men (1957),4.3098859786987305
540,10,427,To Kill a Mockingbird (1962),4.295743942260742
554,1,64,"Shawshank Redemption, The (1994)",4.381317138671875
554,2,1449,Pather Panchali (1955),4.357036113739014
554,3,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.356117248535156
554,4,483,Casablanca (1942),4.3540544509887695
554,5,408,"Close Shave, A (1995)",4.340540885925293
554,6,127,"Godfather, The (1972)",4.340475559234619
554,7,313,Titanic (1997),4.318098068237305
554,8,187,"Godfather: Part II, The (1974)",4.317367076873779
554,9,12,"Usual Suspects, The (1995)",4.299686431884766
554,10,427,To Kill a Mockingbird (1962),4.289939880371094
550,1,483,Casablanca (1942),4.65947961807251
550,2,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.648521423339844
550,3,1449,Pather Panchali (1955),4.633972644805908
550,4,480,North by Northwest (1959),4.624561786651611
550,5,318,Schindler's List (1993),4.621481895446777
550,6,174,Raiders of the Lost Ark (1981),4.621009826660156
550,7,1500,Santa with Muscles (1996),4.620522499084473
550,8,178,12 Angry Men (1957),4.612205505371094
550,9,187,"Godfather: Part II, The (1974)",4.597553253173828
550,10,408,"Close Shave, A (1995)",4.59712028503418
556,1,50,Star Wars (1977),4.716861724853516
556,2,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.711952209472656
556,3,1449,Pather Panchali (1955),4.711339950561523
556,4,174,Raiders of the Lost Ark (1981),4.693713188171387
556,5,313,Titanic (1997),4.656930923461914
556,6,357,One Flew Over the Cuckoo's Nest (1975),4.645968437194824
556,7,98,"Silence of the Lambs, The (1991)",4.639498710632324
556,8,1367,Faust (1994),4.634646415710449
556,9,1500,Santa with Muscles (1996),4.632233619689941
556,10,483,Casablanca (1942),4.631039619445801
559,1,50,Star Wars (1977),4.338446617126465
559,2,64,"Shawshank Redemption, The (1994)",4.29682731628418
559,3,483,Casablanca (1942),4.240179538726807
559,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.1833343505859375
559,5,1449,Pather Panchali (1955),4.176807403564453
559,6,313,Titanic (1997),4.16715145111084
559,7,408,"Close Shave, A (1995)",4.153324127197266
559,8,1500,Santa with Muscles (1996),4.119528293609619
559,9,178,12 Angry Men (1957),4.100298881530762
559,10,223,Sling Blade (1996),4.094211578369141
560,1,64,"Shawshank Redemption, The (1994)",4.289801597595215
560,2,427,To Kill a Mockingbird (1962),4.246925354003906
560,3,174,Raiders of the Lost Ark (1981),4.217333793640137
560,4,1449,Pather Panchali (1955),4.204581260681152
560,5,1500,Santa with Muscles (1996),4.192057132720947
560,6,169,"Wrong Trousers, The (1993)",4.182192802429199
560,7,98,"Silence of the Lambs, The (1991)",4.181589126586914
560,8,479,Vertigo (1958),4.171903610229492
560,9,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.1580071449279785
560,10,178,12 Angry Men (1957),4.143405914306641
561,1,169,"Wrong Trousers, The (1993)",4.1667799949646
561,2,1500,Santa with Muscles (1996),4.1057233810424805
561,3,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.1005425453186035
561,4,1367,Faust (1994),4.080094814300537
561,5,408,"Close Shave, A (1995)",4.016158580780029
561,6,498,"African Queen, The (1951)",3.8846232891082764
561,7,127,"Godfather, The (1972)",3.8622944355010986
561,8,1169,Fresh (1994),3.8495500087738037
561,9,313,Titanic (1997),3.8422412872314453
561,10,868,Hearts and Minds (1996),3.8412203788757324
563,1,174,Raiders of the Lost Ark (1981),4.770817756652832
563,2,318,Schindler's List (1993),4.756275177001953
563,3,1449,Pather Panchali (1955),4.75577974319458
563,4,187,"Godfather: Part II, The (1974)",4.741328239440918
563,5,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.740887641906738
563,6,313,Titanic (1997),4.733659744262695
563,7,64,"Shawshank Redemption, The (1994)",4.720226764678955
563,8,483,Casablanca (1942),4.6923627853393555
563,9,1500,Santa with Muscles (1996),4.687605857849121
563,10,223,Sling Blade (1996),4.672385215759277
566,1,408,"Close Shave, A (1995)",4.458604335784912
566,2,1449,Pather Panchali (1955),4.434659004211426
566,3,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.424369812011719
566,4,1500,Santa with Muscles (1996),4.420021057128906
566,5,169,"Wrong Trousers, The (1993)",4.374630451202393
566,6,603,Rear Window (1954),4.374184608459473
566,7,313,Titanic (1997),4.366542339324951
566,8,478,"Philadelphia Story, The (1940)",4.365745544433594
566,9,357,One Flew Over the Cuckoo's Nest (1975),4.34881591796875
566,10,178,12 Angry Men (1957),4.343548774719238
557,1,64,"Shawshank Redemption, The (1994)",4.547844886779785
557,2,483,Casablanca (1942),4.496875762939453
557,3,178,12 Angry Men (1957),4.460931301116943
557,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.451839923858643
557,5,318,Schindler's List (1993),4.451120376586914
557,6,657,"Manchurian Candidate, The (1962)",4.450003623962402
557,7,480,North by Northwest (1959),4.44644832611084
557,8,187,"Godfather: Part II, The (1974)",4.436428070068359
557,9,1449,Pather Panchali (1955),4.421700954437256
557,10,408,"Close Shave, A (1995)",4.418953895568848
558,1,187,"Godfather: Part II, The (1974)",4.761764049530029
558,2,174,Raiders of the Lost Ark (1981),4.744986057281494
558,3,318,Schindler's List (1993),4.716610908508301
558,4,483,Casablanca (1942),4.712548732757568
558,5,1449,Pather Panchali (1955),4.702458381652832
558,6,50,Star Wars (1977),4.702314376831055
558,7,64,"Shawshank Redemption, The (1994)",4.69486141204834
558,8,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.67937707901001
558,9,313,Titanic (1997),4.67457389831543
558,10,178,12 Angry Men (1957),4.642967224121094
564,1,64,"Shawshank Redemption, The (1994)",4.402836799621582
564,2,318,Schindler's List (1993),4.376760959625244
564,3,174,Raiders of the Lost Ark (1981),4.369068145751953
564,4,483,Casablanca (1942),4.337437152862549
564,5,1449,Pather Panchali (1955),4.3089680671691895
564,6,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.2960615158081055
564,7,479,Vertigo (1958),4.286121368408203
564,8,427,To Kill a Mockingbird (1962),4.281250953674316
564,9,1500,Santa with Muscles (1996),4.2793684005737305
564,10,12,"Usual Suspects, The (1995)",4.273338317871094
565,1,483,Casablanca (1942),4.7779035568237305
565,2,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.776115417480469
565,3,654,Chinatown (1974),4.766345024108887
565,4,480,North by Northwest (1959),4.757178783416748
565,5,313,Titanic (1997),4.755455017089844
565,6,127,"Godfather, The (1972)",4.755364418029785
565,7,357,One Flew Over the Cuckoo's Nest (1975),4.755188941955566
565,8,1500,Santa with Muscles (1996),4.754425525665283
565,9,656,M (1931),4.753232002258301
565,10,408,"Close Shave, A (1995)",4.752132415771484
573,1,1449,Pather Panchali (1955),4.310193061828613
573,2,483,Casablanca (1942),4.293759346008301
573,3,64,"Shawshank Redemption, The (1994)",4.273951530456543
573,4,187,"Godfather: Part II, The (1974)",4.265115737915039
573,5,1500,Santa with Muscles (1996),4.257108688354492
573,6,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.211996078491211
573,7,408,"Close Shave, A (1995)",4.207043647766113
573,8,515,"Boot, Das (1981)",4.199043273925781
573,9,1367,Faust (1994),4.193714141845703
573,10,357,One Flew Over the Cuckoo's Nest (1975),4.189364433288574
549,1,64,"Shawshank Redemption, The (1994)",4.543239593505859
549,2,174,Raiders of the Lost Ark (1981),4.530179023742676
549,3,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.509183883666992
549,4,318,Schindler's List (1993),4.480864524841309
549,5,187,"Godfather: Part II, The (1974)",4.467803001403809
549,6,1449,Pather Panchali (1955),4.460707664489746
549,7,1500,Santa with Muscles (1996),4.454794406890869
549,8,483,Casablanca (1942),4.451351165771484
549,9,313,Titanic (1997),4.440815448760986
549,10,408,"Close Shave, A (1995)",4.419066905975342
567,1,272,Good Will Hunting (1997),4.465111255645752
567,2,64,"Shawshank Redemption, The (1994)",4.393818378448486
567,3,656,M (1931),4.388308525085449
567,4,313,Titanic (1997),4.376169204711914
567,5,1449,Pather Panchali (1955),4.366497993469238
567,6,316,As Good As It Gets (1997),4.36224365234375
567,7,488,Sunset Blvd. (1950),4.357723236083984
567,8,1500,Santa with Muscles (1996),4.352195739746094
567,9,408,"Close Shave, A (1995)",4.345215797424316
567,10,528,"Killing Fields, The (1984)",4.335444450378418
569,1,1449,Pather Panchali (1955),4.482515335083008
569,2,483,Casablanca (1942),4.47475004196167
569,3,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.471706867218018
569,4,408,"Close Shave, A (1995)",4.463784217834473
569,5,1500,Santa with Muscles (1996),4.456223487854004
569,6,64,"Shawshank Redemption, The (1994)",4.452401161193848
569,7,318,Schindler's List (1993),4.449920654296875
569,8,178,12 Angry Men (1957),4.448912620544434
569,9,427,To Kill a Mockingbird (1962),4.423878192901611
569,10,174,Raiders of the Lost Ark (1981),4.423201560974121
562,1,64,"Shawshank Redemption, The (1994)",4.1507568359375
562,2,408,"Close Shave, A (1995)",3.9873692989349365
562,3,169,"Wrong Trousers, The (1993)",3.93304181098938
562,4,178,12 Angry Men (1957),3.915562868118286
562,5,657,"Manchurian Candidate, The (1962)",3.906446695327759
562,6,1449,Pather Panchali (1955),3.9045138359069824
562,7,656,M (1931),3.8930609226226807
562,8,513,"Third Man, The (1949)",3.880619525909424
562,9,313,Titanic (1997),3.880282402038574
562,10,223,Sling Blade (1996),3.8703832626342773
576,1,483,Casablanca (1942),4.397377014160156
576,2,64,"Shawshank Redemption, The (1994)",4.381108283996582
576,3,480,North by Northwest (1959),4.3574981689453125
576,4,408,"Close Shave, A (1995)",4.331803321838379
576,5,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.325987815856934
576,6,178,12 Angry Men (1957),4.32053804397583
576,7,1449,Pather Panchali (1955),4.319291114807129
576,8,657,"Manchurian Candidate, The (1962)",4.306276798248291
576,9,513,"Third Man, The (1949)",4.283449649810791
576,10,318,Schindler's List (1993),4.283055305480957
577,1,479,Vertigo (1958),4.47833251953125
577,2,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.4662699699401855
577,3,1449,Pather Panchali (1955),4.455598831176758
577,4,187,"Godfather: Part II, The (1974)",4.4343767166137695
577,5,478,"Philadelphia Story, The (1940)",4.428371429443359
577,6,408,"Close Shave, A (1995)",4.426995277404785
577,7,483,Casablanca (1942),4.42545223236084
577,8,1500,Santa with Muscles (1996),4.4149603843688965
577,9,178,12 Angry Men (1957),4.367366790771484
577,10,480,North by Northwest (1959),4.364748001098633
579,1,178,12 Angry Men (1957),4.562897682189941
579,2,483,Casablanca (1942),4.552544593811035
579,3,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.538468360900879
579,4,1449,Pather Panchali (1955),4.5361528396606445
579,5,127,"Godfather, The (1972)",4.535643577575684
579,6,1500,Santa with Muscles (1996),4.525582313537598
579,7,480,North by Northwest (1959),4.517430782318115
579,8,657,"Manchurian Candidate, The (1962)",4.498544692993164
579,9,318,Schindler's List (1993),4.4955291748046875
579,10,64,"Shawshank Redemption, The (1994)",4.489566802978516
574,1,480,North by Northwest (1959),4.475917816162109
574,2,408,"Close Shave, A (1995)",4.473814010620117
574,3,657,"Manchurian Candidate, The (1962)",4.468855857849121
574,4,178,12 Angry Men (1957),4.453215599060059
574,5,127,"Godfather, The (1972)",4.4479169845581055
574,6,483,Casablanca (1942),4.4429168701171875
574,7,318,Schindler's List (1993),4.4271345138549805
574,8,515,"Boot, Das (1981)",4.418392181396484
574,9,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.414240837097168
574,10,1500,Santa with Muscles (1996),4.3992767333984375
555,1,64,"Shawshank Redemption, The (1994)",4.500499725341797
555,2,1449,Pather Panchali (1955),4.498464584350586
555,3,174,Raiders of the Lost Ark (1981),4.494105339050293
555,4,483,Casablanca (1942),4.492550849914551
555,5,427,To Kill a Mockingbird (1962),4.490522384643555
555,6,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.489725112915039
555,7,98,"Silence of the Lambs, The (1991)",4.4667205810546875
555,8,479,Vertigo (1958),4.455809116363525
555,9,313,Titanic (1997),4.455263137817383
555,10,223,Sling Blade (1996),4.441069602966309
572,1,1449,Pather Panchali (1955),4.489981174468994
572,2,483,Casablanca (1942),4.483936309814453
572,3,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.477336406707764
572,4,178,12 Angry Men (1957),4.461147308349609
572,5,1500,Santa with Muscles (1996),4.458089351654053
572,6,318,Schindler's List (1993),4.45449161529541
572,7,480,North by Northwest (1959),4.4354352951049805
572,8,427,To Kill a Mockingbird (1962),4.428127765655518
572,9,174,Raiders of the Lost Ark (1981),4.427496910095215
572,10,127,"Godfather, The (1972)",4.4265851974487305
575,1,1449,Pather Panchali (1955),3.9569575786590576
575,2,169,"Wrong Trousers, The (1993)",3.899752140045166
575,3,12,"Usual Suspects, The (1995)",3.891542434692383
575,4,64,"Shawshank Redemption, The (1994)",3.8819172382354736
575,5,178,12 Angry Men (1957),3.8811614513397217
575,6,1500,Santa with Muscles (1996),3.8412039279937744
575,7,174,Raiders of the Lost Ark (1981),3.8081047534942627
575,8,1554,Safe Passage (1994),3.7741806507110596
575,9,1550,Destiny Turns on the Radio (1995),3.760554313659668
575,10,408,"Close Shave, A (1995)",3.7149245738983154
584,1,64,"Shawshank Redemption, The (1994)",4.394155502319336
584,2,483,Casablanca (1942),4.342677593231201
584,3,12,"Usual Suspects, The (1995)",4.296452522277832
584,4,1449,Pather Panchali (1955),4.289462089538574
584,5,427,To Kill a Mockingbird (1962),4.279943466186523
584,6,223,Sling Blade (1996),4.270787239074707
584,7,479,Vertigo (1958),4.265789031982422
584,8,169,"Wrong Trousers, The (1993)",4.26254940032959
584,9,408,"Close Shave, A (1995)",4.25037956237793
584,10,1500,Santa with Muscles (1996),4.249788761138916
588,1,64,"Shawshank Redemption, The (1994)",4.472233772277832
588,2,479,Vertigo (1958),4.361889839172363
588,3,427,To Kill a Mockingbird (1962),4.346121788024902
588,4,187,"Godfather: Part II, The (1974)",4.3432416915893555
588,5,657,"Manchurian Candidate, The (1962)",4.318934917449951
588,6,408,"Close Shave, A (1995)",4.303426742553711
588,7,480,North by Northwest (1959),4.3012847900390625
588,8,127,"Godfather, The (1972)",4.284748077392578
588,9,1449,Pather Panchali (1955),4.279263496398926
588,10,478,"Philadelphia Story, The (1940)",4.26860237121582
587,1,483,Casablanca (1942),4.253386497497559
587,2,64,"Shawshank Redemption, The (1994)",4.243438243865967
587,3,408,"Close Shave, A (1995)",4.153326988220215
587,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.131505966186523
587,5,656,M (1931),4.110540866851807
587,6,480,North by Northwest (1959),4.10072135925293
587,7,127,"Godfather, The (1972)",4.092324733734131
587,8,657,"Manchurian Candidate, The (1962)",4.084494590759277
587,9,187,"Godfather: Part II, The (1974)",4.084484100341797
587,10,15,Mr. Holland's Opus (1995),4.081933975219727
568,1,1449,Pather Panchali (1955),4.192925453186035
568,2,1500,Santa with Muscles (1996),4.164902210235596
568,3,169,"Wrong Trousers, The (1993)",4.130489349365234
568,4,12,"Usual Suspects, The (1995)",4.12451171875
568,5,64,"Shawshank Redemption, The (1994)",4.124081611633301
568,6,98,"Silence of the Lambs, The (1991)",4.107780933380127
568,7,480,North by Northwest (1959),4.102299690246582
568,8,408,"Close Shave, A (1995)",4.0980377197265625
568,9,318,Schindler's List (1993),4.0926971435546875
568,10,357,One Flew Over the Cuckoo's Nest (1975),4.048379898071289
586,1,64,"Shawshank Redemption, The (1994)",3.9789228439331055
586,2,479,Vertigo (1958),3.9635307788848877
586,3,480,North by Northwest (1959),3.897749900817871
586,4,408,"Close Shave, A (1995)",3.8565289974212646
586,5,483,Casablanca (1942),3.854318618774414
586,6,98,"Silence of the Lambs, The (1991)",3.8220601081848145
586,7,302,L.A. Confidential (1997),3.8179194927215576
586,8,478,"Philadelphia Story, The (1940)",3.811345100402832
586,9,114,Wallace & Gromit: The Best of Aardman Animation (1996),3.7934892177581787
586,10,313,Titanic (1997),3.772364616394043
585,1,64,"Shawshank Redemption, The (1994)",4.550945281982422
585,2,12,"Usual Suspects, The (1995)",4.4189677238464355
585,3,408,"Close Shave, A (1995)",4.414114952087402
585,4,174,Raiders of the Lost Ark (1981),4.406805992126465
585,5,483,Casablanca (1942),4.393750190734863
585,6,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.388234615325928
585,7,50,Star Wars (1977),4.385009288787842
585,8,1500,Santa with Muscles (1996),4.361647605895996
585,9,318,Schindler's List (1993),4.360527038574219
585,10,178,12 Angry Men (1957),4.343696594238281
582,1,483,Casablanca (1942),4.494715690612793
582,2,1449,Pather Panchali (1955),4.455792427062988
582,3,1500,Santa with Muscles (1996),4.442776679992676
582,4,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.4342803955078125
582,5,127,"Godfather, The (1972)",4.433962821960449
582,6,480,North by Northwest (1959),4.4297003746032715
582,7,178,12 Angry Men (1957),4.426398277282715
582,8,318,Schindler's List (1993),4.424790859222412
582,9,427,To Kill a Mockingbird (1962),4.416997909545898
582,10,169,"Wrong Trousers, The (1993)",4.413718223571777
591,1,50,Star Wars (1977),4.360861778259277
591,2,313,Titanic (1997),4.356900215148926
591,3,12,"Usual Suspects, The (1995)",4.33132266998291
591,4,1500,Santa with Muscles (1996),4.314658164978027
591,5,1449,Pather Panchali (1955),4.31193208694458
591,6,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.308030128479004
591,7,223,Sling Blade (1996),4.297715187072754
591,8,169,"Wrong Trousers, The (1993)",4.290677070617676
591,9,318,Schindler's List (1993),4.288846969604492
591,10,427,To Kill a Mockingbird (1962),4.287866592407227
581,1,480,North by Northwest (1959),4.575289726257324
581,2,178,12 Angry Men (1957),4.550106048583984
581,3,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.549674987792969
581,4,408,"Close Shave, A (1995)",4.53026008605957
581,5,1449,Pather Panchali (1955),4.5245466232299805
581,6,657,"Manchurian Candidate, The (1962)",4.523064613342285
581,7,1500,Santa with Muscles (1996),4.5139007568359375
581,8,483,Casablanca (1942),4.507554054260254
581,9,169,"Wrong Trousers, The (1993)",4.475128650665283
581,10,357,One Flew Over the Cuckoo's Nest (1975),4.473453521728516
592,1,1449,Pather Panchali (1955),4.772016525268555
592,2,1500,Santa with Muscles (1996),4.7645263671875
592,3,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.7512335777282715
592,4,1367,Faust (1994),4.728583812713623
592,5,493,"Thin Man, The (1934)",4.720861911773682
592,6,923,Raise the Red Lantern (1991),4.717757225036621
592,7,656,M (1931),4.716114044189453
592,8,513,"Third Man, The (1949)",4.7155256271362305
592,9,316,As Good As It Gets (1997),4.714227676391602
592,10,478,"Philadelphia Story, The (1940)",4.706644535064697
580,1,318,Schindler's List (1993),4.492968559265137
580,2,174,Raiders of the Lost Ark (1981),4.476669788360596
580,3,64,"Shawshank Redemption, The (1994)",4.475715637207031
580,4,187,"Godfather: Part II, The (1974)",4.431180953979492
580,5,1449,Pather Panchali (1955),4.424991130828857
580,6,12,"Usual Suspects, The (1995)",4.3926849365234375
580,7,427,To Kill a Mockingbird (1962),4.383306503295898
580,8,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.381128311157227
580,9,223,Sling Blade (1996),4.379751205444336
580,10,408,"Close Shave, A (1995)",4.358835220336914
590,1,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.66357421875
590,2,483,Casablanca (1942),4.659191608428955
590,3,480,North by Northwest (1959),4.653523921966553
590,4,1449,Pather Panchali (1955),4.650544166564941
590,5,178,12 Angry Men (1957),4.647805690765381
590,6,408,"Close Shave, A (1995)",4.637327671051025
590,7,1500,Santa with Muscles (1996),4.630727767944336
590,8,318,Schindler's List (1993),4.601085186004639
590,9,313,Titanic (1997),4.600927352905273
590,10,657,"Manchurian Candidate, The (1962)",4.596388816833496
593,1,64,"Shawshank Redemption, The (1994)",4.46602725982666
593,2,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.393563270568848
593,3,1449,Pather Panchali (1955),4.344574928283691
593,4,1500,Santa with Muscles (1996),4.315901756286621
593,5,169,"Wrong Trousers, The (1993)",4.298279762268066
593,6,408,"Close Shave, A (1995)",4.295793533325195
593,7,480,North by Northwest (1959),4.253991603851318
593,8,302,L.A. Confidential (1997),4.251422882080078
593,9,427,To Kill a Mockingbird (1962),4.242929458618164
593,10,12,"Usual Suspects, The (1995)",4.230494499206543
583,1,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.746890068054199
583,2,480,North by Northwest (1959),4.740751266479492
583,3,178,12 Angry Men (1957),4.724549770355225
583,4,657,"Manchurian Candidate, The (1962)",4.717410087585449
583,5,408,"Close Shave, A (1995)",4.716372966766357
583,6,313,Titanic (1997),4.715841293334961
583,7,1500,Santa with Muscles (1996),4.713096618652344
583,8,127,"Godfather, The (1972)",4.709436416625977
583,9,1449,Pather Panchali (1955),4.698951721191406
583,10,515,"Boot, Das (1981)",4.697044372558594
596,1,64,"Shawshank Redemption, The (1994)",4.40356969833374
596,2,483,Casablanca (1942),4.279451370239258
596,3,408,"Close Shave, A (1995)",4.266903877258301
596,4,174,Raiders of the Lost Ark (1981),4.2283220291137695
596,5,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.216221332550049
596,6,12,"Usual Suspects, The (1995)",4.213037490844727
596,7,427,To Kill a Mockingbird (1962),4.211236953735352
596,8,187,"Godfather: Part II, The (1974)",4.1972246170043945
596,9,318,Schindler's List (1993),4.190128326416016
596,10,656,M (1931),4.188493251800537
570,1,64,"Shawshank Redemption, The (1994)",4.160837173461914
570,2,178,12 Angry Men (1957),4.129205703735352
570,3,169,"Wrong Trousers, The (1993)",4.103833198547363
570,4,483,Casablanca (1942),4.099243640899658
570,5,1449,Pather Panchali (1955),4.07151460647583
570,6,318,Schindler's List (1993),4.070764541625977
570,7,427,To Kill a Mockingbird (1962),4.052454948425293
570,8,480,North by Northwest (1959),4.0381269454956055
570,9,1500,Santa with Muscles (1996),4.035412788391113
570,10,657,"Manchurian Candidate, The (1962)",4.01426887512207
599,1,174,Raiders of the Lost Ark (1981),4.772756099700928
599,2,318,Schindler's List (1993),4.764837265014648
599,3,50,Star Wars (1977),4.75349235534668
599,4,187,"Godfather: Part II, The (1974)",4.7339982986450195
599,5,64,"Shawshank Redemption, The (1994)",4.725069999694824
599,6,483,Casablanca (1942),4.7188239097595215
599,7,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.715237140655518
599,8,479,Vertigo (1958),4.710137367248535
599,9,478,"Philadelphia Story, The (1940)",4.700138568878174
599,10,480,North by Northwest (1959),4.698910713195801
589,1,50,Star Wars (1977),4.420686721801758
589,2,64,"Shawshank Redemption, The (1994)",4.365538120269775
589,3,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.349222183227539
589,4,174,Raiders of the Lost Ark (1981),4.335222244262695
589,5,318,Schindler's List (1993),4.311363220214844
589,6,483,Casablanca (1942),4.306340217590332
589,7,1500,Santa with Muscles (1996),4.293761253356934
589,8,1449,Pather Panchali (1955),4.287498474121094
589,9,187,"Godfather: Part II, The (1974)",4.278459548950195
589,10,408,"Close Shave, A (1995)",4.264776229858398
594,1,1449,Pather Panchali (1955),4.293254852294922
594,2,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.276976108551025
594,3,408,"Close Shave, A (1995)",4.273131847381592
594,4,64,"Shawshank Redemption, The (1994)",4.2707109451293945
594,5,480,North by Northwest (1959),4.262419700622559
594,6,178,12 Angry Men (1957),4.25345516204834
594,7,657,"Manchurian Candidate, The (1962)",4.249107360839844
594,8,1500,Santa with Muscles (1996),4.2387847900390625
594,9,169,"Wrong Trousers, The (1993)",4.2299418449401855
594,10,318,Schindler's List (1993),4.225203514099121
597,1,64,"Shawshank Redemption, The (1994)",4.573200225830078
597,2,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.565306663513184
597,3,1449,Pather Panchali (1955),4.535810470581055
597,4,408,"Close Shave, A (1995)",4.528165817260742
597,5,318,Schindler's List (1993),4.521604537963867
597,6,12,"Usual Suspects, The (1995)",4.514081001281738
597,7,223,Sling Blade (1996),4.513582229614258
597,8,199,"Bridge on the River Kwai, The (1957)",4.513341903686523
597,9,1500,Santa with Muscles (1996),4.507735729217529
597,10,483,Casablanca (1942),4.506984710693359
578,1,1449,Pather Panchali (1955),4.1328630447387695
578,2,483,Casablanca (1942),4.128102779388428
578,3,1500,Santa with Muscles (1996),4.123751640319824
578,4,64,"Shawshank Redemption, The (1994)",4.1144819259643555
578,5,178,12 Angry Men (1957),4.105319023132324
578,6,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.095097064971924
578,7,318,Schindler's List (1993),4.080262184143066
578,8,480,North by Northwest (1959),4.0750226974487305
578,9,408,"Close Shave, A (1995)",4.073286056518555
578,10,98,"Silence of the Lambs, The (1991)",4.061835289001465
601,1,134,Citizen Kane (1941),4.269987106323242
601,2,480,North by Northwest (1959),4.251389503479004
601,3,1449,Pather Panchali (1955),4.245944023132324
601,4,313,Titanic (1997),4.24454402923584
601,5,1500,Santa with Muscles (1996),4.2322187423706055
601,6,603,Rear Window (1954),4.214739799499512
601,7,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.199273586273193
601,8,187,"Godfather: Part II, The (1974)",4.147652626037598
601,9,272,Good Will Hunting (1997),4.146799087524414
601,10,316,As Good As It Gets (1997),4.143734455108643
602,1,174,Raiders of the Lost Ark (1981),4.515192985534668
602,2,64,"Shawshank Redemption, The (1994)",4.5043487548828125
602,3,318,Schindler's List (1993),4.500296592712402
602,4,1449,Pather Panchali (1955),4.481777667999268
602,5,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.459036827087402
602,6,187,"Godfather: Part II, The (1974)",4.4546661376953125
602,7,483,Casablanca (1942),4.437641143798828
602,8,178,12 Angry Men (1957),4.436915874481201
602,9,427,To Kill a Mockingbird (1962),4.425691604614258
602,10,285,Secrets & Lies (1996),4.42275333404541
600,1,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.607021331787109
600,2,483,Casablanca (1942),4.600882530212402
600,3,1449,Pather Panchali (1955),4.599759101867676
600,4,318,Schindler's List (1993),4.586401462554932
600,5,1500,Santa with Muscles (1996),4.575658798217773
600,6,64,"Shawshank Redemption, The (1994)",4.574301242828369
600,7,313,Titanic (1997),4.561274528503418
600,8,178,12 Angry Men (1957),4.560701370239258
600,9,480,North by Northwest (1959),4.559028625488281
600,10,408,"Close Shave, A (1995)",4.550045013427734
605,1,114,Wallace & Gromit: The Best of Aardman Animation (1996),4.59727668762207
605,2,313,Titanic (1997),4.581560134887695
605,3,480,North by Northwest (1959),4.571678161621094
